Time Pressure Temperature AccX AccY AccZ GyroX GyroY GyroZ
198663 97412.22 36.16 -1.19 -0.31 0.06 1.50 41.44 4.23
198822 97408.39 36.16 -0.69 -0.32 0.02 28.83 60.77 38.76
198981 97407.51 36.17 -0.85 -0.34 0.01 1.34 -9.41 8.17
199140 97408.84 36.18 -0.90 -0.39 0.34 -62.74 -41.79 54.62
199299 97404.94 36.18 -0.86 -0.18 0.23 -30.26 -64.00 -1.91
199460 97407.13 36.19 -0.54 -0.29 0.28 -10.98 -64.00 -18.27
199620 97405.55 36.19 -0.77 -0.39 0.72 -7.53 -64.00 -41.48
199779 97408.53 36.20 -0.60 -0.34 0.74 10.96 -64.00 -55.51
199939 97411.05 36.21 -0.31 -0.34 0.71 40.77 -31.15 -55.42
200098 97407.66 36.21 -0.00 -0.34 0.80 38.72 5.74 -25.16
200256 97408.48 36.22 -0.09 -0.21 1.14 21.29 21.62 19.47
200416 97409.99 36.23 -0.27 -0.18 0.87 -0.70 44.46 13.40
200575 97409.69 36.23 -0.34 -0.26 0.86 -10.31 55.84 -18.84
200737 97408.17 36.23 -0.56 -0.38 0.94 17.31 29.79 -17.95
200896 97408.00 36.24 -0.60 -0.32 0.69 52.77 33.74 -36.68
201056 97405.31 36.25 -0.35 -0.22 0.55 53.05 -0.49 -51.27
201214 97409.14 36.25 -0.58 -0.20 0.97 37.64 11.76 9.64
201374 97409.14 36.26 -0.50 -0.01 0.75 -8.04 -4.93 14.59
201532 97408.70 36.26 -0.29 -0.09 0.52 -6.17 -3.98 1.04
201691 97409.97 36.27 -0.44 -0.18 1.01 -28.29 3.39 2.41
201851 97408.69 36.28 -0.89 -0.10 0.90 12.08 -10.18 -13.53
202011 97408.92 36.28 -0.50 -0.08 0.65 12.70 2.00 -19.78
202172 97407.91 36.29 -0.32 -0.24 0.66 10.96 -2.82 -32.39
202330 97410.66 36.30 -0.60 -0.41 0.90 -11.53 9.76 0.11
202489 97411.40 36.30 -0.80 -0.10 0.69 10.88 -0.41 -1.48
202648 97405.61 36.31 -0.43 -0.23 0.73 -44.44 24.14 8.81
202808 97407.59 36.31 -0.38 -0.28 0.67 10.56 -13.18 -3.53
202967 97404.90 36.32 -0.77 -0.49 0.86 5.16 41.54 -26.03
203126 97409.50 36.32 -0.82 -0.19 0.69 32.30 -12.82 -0.37
203285 97407.65 36.33 -0.53 -0.31 0.35 -21.01 43.68 -18.00
203445 97410.47 36.33 -0.51 -0.34 0.59 36.69 -15.04 -25.08
203607 97406.94 36.34 -0.69 -0.36 0.72 -35.06 27.49 2.62
203766 97406.77 36.35 -0.88 -0.53 0.42 -18.26 -8.40 -12.34
203925 97405.15 36.35 -0.45 -0.42 0.49 -22.45 -11.40 -19.11
204084 97403.26 36.36 -0.49 -0.54 0.62 -3.46 -7.95 -17.50
204243 97405.27 36.36 -0.79 -0.75 0.61 -24.67 20.52 -3.66
204401 97403.32 36.37 -0.60 -0.61 0.38 17.67 23.73 -3.71
204560 97401.87 36.38 -0.33 -0.43 0.37 34.99 11.41 -4.28
204719 97404.09 36.38 -0.68 -0.65 0.64 8.77 9.29 11.40
204879 97400.86 36.38 -0.86 -0.42 0.50 -25.04 19.14 1.75
205040 97398.73 36.39 -0.54 -0.40 0.44 -18.88 25.66 10.78
205200 97402.50 36.40 -0.56 -0.45 0.36 -16.83 -14.11 11.65
205359 97402.59 36.40 -0.80 -0.61 0.44 2.43 8.99 -20.49
205517 97405.58 36.41 -0.92 -0.61 0.12 14.10 5.75 20.46
205677 97405.41 36.41 -0.64 -0.51 0.23 -13.08 38.58 -9.80
205836 97404.02 36.43 -0.58 -0.53 0.26 38.36 -7.25 5.82
205995 97403.62 36.43 -0.89 -0.47 0.47 -18.64 -24.69 24.83
206154 97400.75 36.44 -0.83 -0.38 0.18 -25.17 -40.35 17.55
206315 97399.88 36.44 -0.61 -0.44 0.39 -15.22 -22.51 -7.94
206474 97399.61 36.45 -0.57 -0.50 0.51 -0.03 -14.01 -18.11
206633 97402.39 36.45 -0.85 -0.70 0.53 -6.08 -44.11 -17.49
206792 97400.11 36.45 -0.64 -0.52 0.47 45.15 -58.42 4.04
206951 97400.09 36.46 -0.28 -0.33 0.54 21.13 -27.02 -26.96
207110 97397.14 36.46 -0.21 -0.57 0.81 2.23 -43.16 -13.99
207270 97399.66 36.47 -0.44 -0.42 0.94 -14.34 7.39 26.20
207429 97398.20 36.47 -0.21 -0.43 0.66 -25.24 27.75 10.79
207587 97394.84 36.48 -0.31 -0.54 0.69 -17.13 -4.85 -14.41
207748 97397.86 36.49 -0.38 -0.68 0.79 -5.23 7.17 -6.26
207907 97396.24 36.49 -0.55 -0.68 0.59 -4.15 21.45 9.21
208067 97396.38 36.50 -0.47 -0.61 0.49 12.42 26.33 6.46
208225 97394.96 36.50 -0.35 -0.55 0.55 15.93 2.78 5.76
208385 97394.42 36.51 -0.54 -0.64 0.75 16.16 -38.34 23.04
208544 97399.45 36.51 -0.61 -0.28 0.66 -19.88 -20.96 29.66
208704 97398.27 36.52 -0.52 -0.44 0.75 -9.89 -48.13 33.80
208863 97398.50 36.53 -0.30 -0.48 0.70 -15.79 18.21 7.98
209021 97395.58 36.53 -0.46 -0.58 0.77 -4.48 6.78 -34.17
209183 97396.14 36.54 -0.63 -0.52 0.63 14.29 4.24 -36.59
209341 97398.33 36.54 -0.49 -0.62 0.41 29.79 8.78 9.80
209501 97398.12 36.55 -0.41 -0.38 0.55 43.39 26.03 14.42
209660 97397.03 36.55 -0.69 -0.51 0.74 32.63 -12.51 26.78
209818 97397.84 36.56 -0.79 -0.30 0.71 3.45 -7.38 47.61
209977 97397.77 36.56 -0.49 -0.27 0.64 -21.90 -4.29 0.85
210137 97401.70 36.57 -0.48 -0.29 0.77 -18.48 -8.39 -18.72
210296 97400.69 36.57 -0.62 -0.42 0.78 -8.62 -6.27 -18.26
210455 97397.79 36.58 -0.71 -0.49 0.69 -8.23 20.69 10.24
210616 97399.30 36.59 -0.52 -0.49 0.54 15.32 -9.77 22.72
210775 97396.38 36.59 -0.53 -0.42 0.62 28.89 8.53 -2.53
210933 97396.56 36.60 -0.59 -0.35 0.74 7.05 -41.69 1.49
211092 97396.09 36.60 -0.62 -0.36 0.68 2.71 -9.54 9.04
211252 97396.89 36.61 -0.55 -0.25 0.84 22.97 -2.91 -20.67
211411 97395.98 36.61 -0.35 -0.30 0.68 19.87 -6.07 -39.15
211570 97396.28 36.62 -0.48 -0.39 0.92 -32.58 35.97 -36.95
211730 97397.52 36.63 -0.59 -0.50 0.87 33.48 19.87 -35.84
211898 97398.26 36.63 -0.39 -0.46 0.68 44.53 -16.83 -35.67
212059 97397.85 36.64 -0.35 -0.36 0.79 27.84 4.38 -25.25
212217 97396.84 36.64 -0.16 -0.33 0.75 4.19 1.02 7.77
212376 97398.31 36.65 -0.22 -0.40 0.93 11.79 -15.48 8.46
212534 97396.90 36.65 -0.17 -0.47 0.92 -3.34 -7.80 18.12
212694 97399.62 36.66 -0.21 -0.31 0.90 10.96 14.01 -10.91
212852 97400.78 36.67 -0.26 -0.34 1.02 4.86 0.02 3.01
213011 97398.70 36.67 -0.17 -0.34 0.87 5.58 10.75 -19.36
213171 97398.09 36.67 -0.19 -0.26 0.86 7.29 16.96 -19.19
213331 97396.97 36.68 -0.14 -0.31 0.94 5.27 8.61 -11.92
213490 97398.52 36.69 -0.20 -0.30 0.92 -6.54 9.77 -6.78
213649 97402.41 36.69 -0.18 -0.27 0.98 1.07 -4.68 3.67
213807 97400.59 36.70 -0.21 -0.35 0.90 1.05 -17.77 6.63
213966 97400.25 36.71 -0.18 -0.43 0.87 -7.82 -18.91 0.13
214125 97401.59 36.72 -0.14 -0.41 0.86 -14.32 -4.50 10.51
214285 97399.73 36.72 -0.06 -0.42 0.83 -13.05 -5.14 16.43
214444 97398.35 36.73 -0.09 -0.47 0.95 9.14 -14.55 23.75
214603 97399.25 36.74 -0.03 -0.42 0.84 -3.55 -25.88 33.21
214764 97396.80 36.74 -0.07 -0.35 0.82 -5.38 -20.85 23.71
214923 97394.83 36.75 -0.10 -0.38 0.94 13.25 -7.50 33.47
215082 97395.20 36.75 0.00 -0.30 0.94 2.53 -7.69 15.05
215241 97391.80 36.76 0.02 -0.26 0.97 -4.02 -23.45 34.34
215400 97392.30 36.76 0.01 -0.33 0.95 -41.33 -38.85 64.00
215560 97391.75 36.77 -0.05 -0.53 1.05 -39.94 -64.00 64.00
215720 97390.73 36.78 0.01 -0.43 0.81 -18.57 -64.00 64.00
215879 97391.17 36.78 -0.04 -0.57 0.72 -22.84 -64.00 64.00
216038 97388.72 36.78 -0.10 -0.58 0.67 -14.94 -64.00 64.00
216199 97389.55 36.79 -0.16 -0.69 0.74 -7.79 -64.00 64.00
216358 97390.35 36.80 -0.27 -0.74 0.78 -28.63 -55.46 64.00
216518 97393.05 36.80 -0.11 -0.62 0.68 7.80 -55.15 54.52
216677 97391.86 36.81 -0.09 -0.58 0.67 -9.00 -20.06 35.82
216836 97392.59 36.81 -0.01 -0.58 0.70 1.00 -37.15 6.33
216995 97394.27 36.82 -0.10 -0.84 0.72 -2.81 -18.19 -1.96
217155 97393.80 36.83 -0.05 -0.74 0.64 -0.02 8.02 16.41
217313 97395.80 36.84 -0.07 -0.69 0.70 -3.67 -9.75 13.76
217473 97395.09 36.84 -0.05 -0.68 0.69 -1.81 -25.10 10.31
217633 97393.61 36.84 0.03 -0.57 0.69 3.41 -11.25 18.55
217792 97391.31 36.85 0.01 -0.71 0.78 11.18 -18.41 3.62
217951 97393.50 36.85 0.08 -0.57 0.72 11.55 -22.05 12.10
218109 97389.42 36.86 0.06 -0.62 0.79 7.17 -13.93 36.97
218268 97387.34 36.86 0.02 -0.67 0.77 4.22 -27.67 2.76
218427 97389.75 36.87 0.12 -0.65 0.79 6.78 14.49 41.59
218587 97390.55 36.88 0.04 -0.70 0.75 4.30 -30.67 25.68
218746 97392.50 36.88 0.07 -0.60 0.77 2.17 -36.20 22.35
218905 97390.84 36.89 0.15 -0.59 0.78 21.60 -10.24 30.42
219066 97392.63 36.90 0.14 -0.63 0.79 7.39 -24.35 16.36
219225 97393.26 36.90 0.19 -0.56 0.81 -7.52 -22.37 18.15
219384 97393.59 36.91 0.19 -0.52 0.82 3.94 -32.57 41.60
219543 97391.80 36.91 0.15 -0.58 0.80 17.78 -39.71 52.59
219702 97382.31 36.92 0.25 -0.56 0.84 24.01 -64.00 35.58
219862 97391.63 36.92 0.32 -0.51 0.74 18.32 -10.92 64.00
220021 97394.11 36.93 0.29 -0.65 0.80 10.88 -23.96 64.00
220180 97377.27 36.94 0.17 -0.70 0.80 -7.12 -29.85 55.96
220342 97382.48 36.95 0.04 -0.73 0.62 -15.65 -0.52 55.94
220500 97391.97 36.96 -0.07 -0.89 0.77 7.12 -42.69 19.67
220660 97388.73 36.96 0.17 -0.58 0.50 17.06 -14.98 23.66
220818 97331.38 36.97 0.15 -0.79 0.77 13.76 -29.12 10.99
220977 97392.02 36.97 0.22 -0.77 0.72 11.14 -37.41 10.39
221136 97288.20 36.97 0.14 -0.66 0.73 -24.42 -9.37 3.37
221296 97392.69 36.97 0.17 -0.70 0.68 -19.29 -21.86 20.22
221454 97392.01 36.98 0.12 -0.76 0.54 -38.87 3.48 -2.09
221614 97391.57 36.98 0.14 -0.96 0.50 -64.00 17.44 -23.83
221775 97393.75 36.99 0.24 -1.20 0.06 -64.00 54.77 -24.51
221934 97389.03 37.00 0.20 -0.95 -0.10 -40.80 26.15 -11.10
222094 97386.47 37.00 0.24 -0.82 -0.12 -28.05 16.80 -0.20
222254 97388.38 37.01 0.32 -0.99 -0.20 -30.83 19.77 22.30
222414 97385.86 37.00 0.17 -1.03 -0.16 25.82 -19.88 -27.69
222573 97385.33 37.00 0.33 -0.92 -0.14 2.40 -14.12 2.01
222733 97385.00 36.99 0.33 -0.86 -0.14 -9.92 -3.28 -15.68
222891 97384.27 36.98 0.39 -0.81 -0.16 -8.91 2.96 -1.11
223050 97386.80 36.98 0.39 -0.93 -0.12 -16.99 29.19 21.66
223211 97386.96 36.98 -0.03 -1.17 -0.54 29.09 64.00 49.89
223371 97385.91 36.99 0.33 -0.74 -0.03 -49.90 23.51 39.89
223530 97383.55 37.00 0.10 -0.69 -0.26 30.05 24.01 26.78
223690 97390.30 37.01 0.05 -1.08 -0.26 18.59 -4.72 32.70
223849 97388.77 37.02 -0.05 -0.94 -0.27 7.20 -30.85 -25.77
224007 97388.77 37.03 0.00 -0.72 -0.17 -0.30 -1.72 -6.95
224167 97387.55 37.03 -0.02 -0.94 -0.27 -17.84 -19.26 -5.49
224326 97387.65 37.04 0.00 -0.92 -0.17 -12.41 22.65 -10.54
224485 97387.81 37.04 0.02 -0.85 -0.32 -33.12 39.66 26.02
224646 97385.58 37.05 -0.39 -1.24 -0.69 -42.10 32.17 10.03
224805 97387.87 37.06 0.14 -0.61 -0.26 -28.96 44.12 -23.34
224964 97387.55 37.06 0.10 -0.78 -0.26 50.52 -2.29 -16.42
225122 97388.23 37.06 0.27 -1.02 -0.33 27.59 8.14 -8.13
225281 97388.72 37.07 0.33 -1.12 -0.49 -51.86 23.90 3.39
225441 97387.37 37.08 0.29 -0.61 -0.39 50.91 -11.49 -26.94
225601 97384.68 37.08 0.24 -0.84 -0.18 2.47 -6.89 -51.58
225760 97385.64 37.09 0.45 -0.92 -0.22 -15.79 22.64 -18.51
225921 97386.38 37.09 0.61 -0.85 -0.22 -40.58 10.53 -15.62
226081 97385.64 37.10 0.45 -0.80 -0.37 39.10 -16.84 11.59
226240 97383.27 37.11 0.34 -0.62 -0.26 -36.18 -14.80 -19.46
226398 97382.84 37.11 0.57 -0.65 -0.40 16.98 3.43 -12.26
226558 97381.45 37.11 0.54 -1.03 -0.20 30.19 -18.29 49.09
226717 97382.78 37.12 0.32 -1.00 -0.22 33.11 -35.31 -19.62
226875 97382.78 37.12 0.25 -0.84 -0.08 19.61 -22.21 0.91
227035 97382.55 37.13 0.38 -0.80 -0.20 13.06 -29.44 -0.43
227193 97381.94 37.13 0.28 -1.10 -0.32 34.48 -14.92 -5.84
227355 97384.19 37.13 0.14 -0.96 -0.32 30.97 30.13 -15.43
227514 97384.19 37.14 0.30 -0.70 -0.10 25.42 30.96 7.03
227672 97382.67 37.14 0.45 -1.06 0.06 18.84 -1.42 16.35
227831 97386.03 37.15 0.47 -1.06 0.21 20.91 -0.75 34.98
227990 97386.77 37.15 0.15 -0.92 0.15 14.37 -1.34 -19.75
228148 97386.16 37.16 0.26 -0.76 0.09 2.53 7.95 -5.48
228306 97387.35 37.17 0.33 -0.83 0.21 15.91 16.01 -0.65
228466 97388.20 37.17 0.31 -1.12 0.25 -50.39 32.21 21.86
228625 97390.58 37.17 0.13 -1.04 0.25 12.87 -26.21 -49.69
228785 97387.34 37.17 0.26 -0.75 0.19 7.87 10.19 4.71
228944 97387.67 37.18 0.36 -0.84 0.21 27.28 -20.62 -44.02
229103 97388.98 37.19 0.37 -0.96 0.27 26.53 -10.25 9.49
229261 97388.69 37.18 0.35 -0.75 0.41 5.23 -39.25 32.54
229421 97391.38 37.18 0.18 -0.89 0.31 17.08 -12.46 -19.88
229579 97390.67 37.19 0.38 -0.73 0.21 -8.20 -2.50 28.78
229738 97386.56 37.18 0.51 -1.16 0.37 -20.81 -9.93 34.26
229897 97388.31 37.19 0.07 -1.17 0.39 7.44 -4.28 -19.76
230055 97388.01 37.19 0.25 -0.98 0.17 -24.83 25.41 4.66
230216 97387.53 37.20 0.28 -0.89 0.11 -23.89 -3.99 -0.73
230376 97387.02 37.20 0.33 -0.95 0.02 -13.35 -11.74 -24.36
230535 97383.52 37.20 0.40 -0.90 0.00 4.90 -17.54 -5.52
230694 97385.56 37.21 0.27 -1.03 -0.04 -64.00 -14.15 -8.26
230852 97381.05 37.21 0.39 -0.78 -0.24 -7.02 3.62 18.18
231012 97381.24 37.22 0.40 -0.80 -0.26 -15.59 23.48 31.02
231171 97384.27 37.22 0.25 -0.99 -0.40 -31.39 7.65 16.29
231330 97382.59 37.22 0.00 -1.05 -0.38 -14.29 -5.53 -6.70
231488 97380.13 37.23 0.24 -0.78 -0.35 3.61 16.39 0.64
231650 97379.48 37.23 0.27 -0.83 -0.44 -0.02 6.46 -24.82
231809 97379.27 37.24 0.41 -0.89 -0.44 25.38 -11.86 -41.54
231968 97379.27 37.24 0.35 -0.90 -0.24 63.70 -64.00 -22.04
232128 97381.92 37.25 0.41 -0.77 -0.17 35.33 -43.50 -54.84
232286 97381.62 37.25 0.55 -0.64 -0.23 57.75 -0.72 1.38
232446 97380.84 37.25 0.60 -0.95 -0.04 64.00 24.77 16.03
232606 97384.03 37.26 0.35 -1.10 0.31 41.49 64.00 64.00
232765 97384.09 37.26 0.23 -0.85 0.26 9.29 64.00 57.09
232926 97384.50 37.26 0.02 -0.91 0.34 -40.26 64.00 64.00
233086 97384.05 37.27 -0.23 -1.05 0.19 12.69 64.00 43.70
233245 97386.02 37.26 -0.55 -0.81 0.18 25.61 -64.00 -33.56
233404 97383.36 37.25 -0.33 -0.79 -0.02 0.45 -12.77 0.61
233564 97386.83 37.25 -0.33 -0.75 0.09 -9.91 23.38 -6.81
233723 97385.31 37.25 -0.44 -0.86 0.28 -23.06 19.80 -26.94
233883 97385.05 37.25 -0.28 -1.14 -0.06 -35.04 -8.86 -41.33
234043 97384.16 37.26 -0.40 -0.82 -0.27 25.96 5.79 -18.95
234202 97382.58 37.26 -0.15 -0.63 -0.08 20.29 -16.37 0.39
234363 97383.58 37.27 -0.21 -0.89 0.15 33.66 -64.00 -20.85
234523 97382.48 37.26 -0.01 -1.08 0.27 -15.27 -64.00 -64.00
234683 97385.77 37.27 0.02 -0.83 0.35 64.00 -64.00 -20.20
234843 97383.08 37.27 0.29 -0.89 0.31 47.29 -17.55 -37.35
235001 97383.41 37.27 0.61 -0.80 0.32 -26.18 -3.24 27.03
235161 97383.89 37.27 0.45 -0.88 0.24 -13.47 22.89 -16.64
235320 97384.60 37.26 0.27 -0.94 0.35 -39.57 36.40 -36.02
235480 97382.48 37.26 0.41 -0.66 0.40 -9.18 64.00 25.55
235638 97384.16 37.26 0.40 -0.78 0.41 31.29 14.43 -36.41
235799 97383.86 37.26 0.58 -0.86 0.51 10.42 2.09 14.47
235959 97382.30 37.26 0.19 -0.71 0.47 -19.56 -9.48 28.50
236117 97383.15 37.26 0.28 -0.74 0.39 4.43 2.32 -2.60
236275 97381.64 37.26 0.38 -0.77 0.40 -19.35 4.12 0.55
236435 97385.22 37.24 0.33 -1.00 0.36 -18.03 24.37 -28.24
236594 97385.33 37.23 0.16 -0.92 0.37 -33.28 17.37 -26.60
236753 97390.42 37.23 0.22 -0.70 0.28 0.38 24.87 -24.85
236911 97385.67 37.23 0.40 -0.76 0.32 -4.47 12.18 -7.60
237070 97384.25 37.24 0.31 -0.96 0.36 20.14 2.45 -0.43
237232 97383.75 37.24 0.32 -0.94 0.44 -14.53 -23.48 15.04
237390 97385.83 37.24 0.25 -1.02 0.50 7.05 34.71 -1.42
237549 97384.55 37.24 0.28 -0.74 0.32 -13.56 57.01 -7.89
237709 97385.95 37.25 0.27 -0.88 0.46 -10.70 47.97 -17.12
237868 97386.13 37.25 0.20 -1.02 0.48 4.58 25.19 -51.27
238170 97383.09 37.25 0.26 -0.82 0.41 10.68 38.13 8.18
238329 97386.13 37.25 0.24 -0.78 0.45 7.78 14.40 19.25
238488 97385.68 37.26 0.28 -0.81 0.51 17.53 -14.77 8.95
238648 97385.20 37.26 0.31 -0.97 0.62 19.60 -40.41 30.95
238809 97387.02 37.26 0.09 -0.68 0.50 12.69 -16.05 -16.15
238969 97385.00 37.26 0.09 -0.72 0.42 -12.26 36.02 2.19
239128 97385.73 37.27 0.22 -0.78 0.49 -30.94 35.06 -8.58
239287 97388.03 37.26 0.17 -0.94 0.61 -39.09 33.44 -15.93
239446 97389.27 37.27 0.20 -0.82 0.26 -45.10 50.92 -28.11
239605 97387.86 37.26 0.19 -0.90 0.21 -31.88 64.00 -32.33
239764 97388.03 37.26 0.24 -0.85 0.05 -64.00 64.00 -22.64
239924 97386.58 37.27 0.14 -0.77 -0.36 -64.00 27.93 44.31
240084 97387.69 37.27 0.17 -0.84 -0.37 8.25 2.81 33.65
240243 97385.29 37.28 -0.05 -0.98 -0.09 64.00 -64.00 -9.13
240403 97385.96 37.28 0.02 -1.02 -0.07 34.59 -37.11 26.62
240562 97387.30 37.28 -0.05 -0.99 -0.03 -4.67 -43.92 -29.46
240721 97386.73 37.28 -0.01 -0.93 0.02 5.20 5.07 -11.11
240881 97387.20 37.29 0.07 -0.99 -0.01 10.47 37.88 13.38
241039 97387.36 37.29 0.09 -0.93 0.05 5.19 18.49 -14.41
241199 97388.27 37.30 0.08 -0.96 0.02 -11.38 7.15 10.82
241358 97388.64 37.30 -0.01 -1.09 0.08 52.76 37.63 3.29
241519 97389.09 37.30 -0.01 -0.89 0.19 48.20 28.80 -19.52
241679 97389.20 37.30 -0.06 -0.93 0.35 -31.24 -0.75 2.50
241838 97391.35 37.30 -0.06 -1.03 0.09 -64.00 -8.67 14.24
241997 97386.58 37.30 -0.19 -0.99 -0.04 -35.90 -3.17 17.04
242156 97388.36 37.30 0.03 -0.79 -0.14 -10.53 50.43 -12.93
242316 97389.36 37.31 -0.08 -0.88 -0.08 -35.19 13.37 13.45
242474 97387.47 37.31 -0.09 -1.01 -0.17 13.21 1.29 14.72
242632 97388.61 37.32 -0.17 -0.97 -0.19 4.58 -1.04 8.33
242790 97391.00 37.32 -0.14 -1.00 -0.06 5.17 -2.46 -1.85
242951 97388.98 37.32 -0.15 -0.92 -0.16 -4.49 3.07 7.61
243109 97390.05 37.32 -0.16 -0.91 -0.28 -3.17 13.14 7.98
243268 97391.14 37.32 -0.17 -0.97 -0.13 28.66 8.56 6.87
243427 97392.34 37.32 -0.22 -1.01 -0.05 -24.58 -52.21 -46.73
243587 97388.76 37.31 -0.14 -0.95 -0.21 -26.41 -64.00 -46.73
243746 97385.45 37.31 0.03 -0.89 -0.30 10.58 -49.79 -44.59
243906 97387.45 37.30 0.09 -0.90 -0.28 0.53 -13.64 8.78
244065 97386.58 37.30 0.04 -0.99 -0.18 26.45 6.74 -12.92
244223 97386.56 37.29 0.02 -0.99 -0.16 4.68 -3.33 0.57
244384 97387.23 37.29 0.01 -1.02 -0.11 22.76 -5.44 -2.25
244543 97387.41 37.28 -0.01 -0.97 -0.09 4.08 8.89 0.20
244702 97387.53 37.26 0.01 -0.99 0.00 -3.19 -17.76 4.55
244862 97385.84 37.23 0.05 -0.91 -0.08 24.55 -40.61 2.54
245021 97384.83 37.23 0.02 -1.01 0.14 42.28 -51.55 -17.78
245180 97388.08 37.22 0.04 -1.00 0.09 -8.17 -21.83 13.28
245338 97387.41 37.21 0.05 -1.03 0.11 -9.71 -20.37 -7.41
245497 97382.52 37.22 -0.01 -0.97 -0.01 -35.73 -6.49 3.70
245656 97384.27 37.22 0.12 -0.92 -0.01 -17.60 -11.83 -15.47
245816 97384.00 37.23 0.04 -1.04 -0.11 -15.73 -28.46 5.74
245976 97383.48 37.23 0.07 -1.02 -0.17 -33.36 -38.75 -27.09
246135 97382.98 37.23 0.07 -0.84 -0.29 -5.37 -29.42 -41.36
246293 97381.30 37.22 0.05 -0.89 -0.32 -3.94 18.12 1.40
246453 97383.43 37.22 0.20 -0.90 -0.24 20.62 13.69 20.84
246613 97382.80 37.21 0.06 -1.01 -0.27 -2.07 29.62 29.43
246772 97382.76 37.22 0.08 -0.95 -0.26 8.40 46.53 13.25
246931 97384.03 37.22 0.08 -0.93 -0.22 6.00 40.08 16.31
247091 97387.07 37.21 -0.01 -0.98 -0.18 16.19 32.77 2.74
247250 97386.44 37.20 0.00 -0.99 -0.17 3.96 46.93 3.50
247409 97387.56 37.19 0.02 -0.94 -0.15 7.36 20.75 -14.92
247568 97384.70 37.18 0.16 -0.96 -0.11 23.65 -5.31 -31.52
247727 97386.79 37.19 0.14 -0.98 -0.10 -1.04 -15.28 -4.27
247886 97383.66 37.20 0.12 -0.98 -0.07 10.41 0.83 10.77
248045 97384.83 37.20 0.14 -0.99 -0.04 7.11 7.78 1.97
248203 97387.85 37.20 0.15 -0.99 -0.01 5.71 21.12 -1.29
248362 97385.90 37.21 0.09 -0.98 0.01 4.16 33.57 10.43
248524 97390.31 37.20 0.09 -1.01 0.03 -15.71 30.32 20.69
248682 97387.53 37.20 0.03 -0.95 0.05 12.31 7.33 6.87
248841 97388.56 37.20 -0.02 -1.01 0.01 12.47 2.15 -2.87
249000 97387.89 37.20 -0.01 -1.00 0.04 -2.89 -3.35 2.31
249159 97388.36 37.20 0.01 -0.98 0.01 1.22 -4.40 -3.60
249318 97387.78 37.21 0.02 -0.97 -0.00 2.81 -6.84 -2.00
249477 97390.04 37.21 0.00 -0.98 0.00 -1.80 2.07 -1.77
249636 97387.84 37.22 -0.01 -1.00 0.01 -1.28 1.94 -1.85
249794 97388.30 37.22 0.01 -0.98 0.01 -2.59 -0.39 -2.17
249955 97385.84 37.23 0.02 -0.99 0.02 0.73 -4.34 -1.95
250115 97387.90 37.23 0.01 -0.98 -0.00 2.25 -2.70 -0.18
250273 97389.09 37.24 0.02 -1.00 0.01 -3.37 -1.38 -1.99
250432 97384.92 37.24 0.03 -0.98 -0.00 0.10 0.01 -3.21
250591 97388.48 37.25 0.03 -0.97 -0.00 2.25 -1.62 -1.39
250750 97384.31 37.24 0.01 -1.00 -0.01 -0.56 0.94 0.18
250909 97390.17 37.25 0.03 -1.03 0.02 1.64 -7.04 19.44
251069 97386.56 37.25 0.02 -0.95 -0.04 0.17 -12.48 -10.71
251228 97386.22 37.26 0.00 -1.02 -0.05 -2.09 -4.82 -15.92
251388 97386.39 37.26 0.02 -0.98 -0.08 2.27 17.62 -4.92
251547 97387.86 37.27 0.05 -0.97 -0.02 -5.55 2.99 4.32
251706 97385.83 37.27 0.05 -1.00 0.01 2.45 -0.52 3.08
251865 97386.95 37.27 -0.03 -1.00 -0.06 2.34 -1.90 0.31
252024 97386.91 37.27 0.01 -1.00 -0.02 -11.92 -3.65 -4.22
252184 97386.58 37.27 0.04 -1.02 -0.05 10.86 -9.42 -5.94
252343 97386.69 37.26 0.09 -0.93 -0.06 2.83 -11.56 -7.32
252502 97387.46 37.26 0.09 -0.98 -0.03 -15.38 -32.04 -17.08
252661 97386.72 37.26 0.14 -0.99 -0.07 7.74 -13.38 -14.82
252823 97385.84 37.26 0.20 -1.01 -0.07 4.85 -30.99 -20.45
252981 97386.29 37.25 0.17 -0.90 -0.09 8.34 -22.73 -8.11
253141 97384.64 37.25 0.24 -0.93 -0.05 7.62 -13.39 -0.58
253299 97384.55 37.24 0.22 -0.97 -0.06 4.53 -8.81 -0.42
253458 97387.28 37.24 0.21 -0.99 -0.09 4.64 3.15 13.67
253617 97386.67 37.24 0.22 -0.99 -0.02 1.07 10.05 -2.24
253776 97389.36 37.24 0.12 -0.97 -0.08 -0.13 28.01 2.12
253935 97384.76 37.24 0.16 -0.98 0.00 3.90 23.69 8.17
254095 97389.25 37.23 0.10 -1.02 -0.02 -2.06 28.82 -3.02
254255 97390.20 37.22 0.14 -0.96 -0.01 -3.83 19.44 -0.26
254414 97389.81 37.20 0.15 -1.00 0.01 -5.57 15.38 -0.47
254573 97386.67 37.20 0.15 -1.01 0.02 -7.82 8.62 1.67
254731 97389.70 37.21 0.21 -0.98 0.02 8.17 -3.27 -0.19
254890 97388.20 37.23 0.16 -0.95 -0.00 10.84 0.87 4.98
255048 97384.09 37.23 0.11 -0.96 0.02 -4.81 10.57 13.42
255207 97386.13 37.25 0.08 -0.99 0.02 -1.77 7.93 7.11
