Time Pressure Temperature AccX AccY AccZ GyroX GyroY GyroZ
505046 97584.31 48.49 0.25 -1.09 0.65 64.00 -12.28 37.07
505205 97580.95 48.50 -0.15 -1.13 0.54 64.00 -63.45 -9.74
505364 97584.77 48.50 0.03 -0.94 0.21 64.00 -17.57 38.17
505523 97585.45 48.50 -0.02 -1.20 0.28 -4.82 1.55 -10.86
505682 97585.81 48.50 0.16 -0.93 0.49 -64.00 64.00 18.87
505843 97581.36 48.50 -0.04 -0.83 0.56 -64.00 64.00 -54.58
506002 97583.98 48.50 0.24 -0.81 0.73 -64.00 42.38 -37.11
506163 97581.53 48.50 0.09 -0.89 0.69 -31.40 -23.54 23.67
506323 97583.19 48.51 -0.01 -0.86 0.39 64.00 -58.18 29.87
506483 97583.02 48.51 -0.03 -0.90 0.24 64.00 -27.83 17.37
506643 97582.96 48.50 -0.11 -1.35 0.25 -45.33 34.18 -26.30
506803 97584.55 48.51 0.13 -0.99 0.37 -64.00 32.57 -18.57
506962 97584.52 48.51 0.10 -0.76 0.56 -64.00 5.90 -1.05
507121 97583.61 48.51 0.26 -1.06 0.78 -34.34 -20.95 -9.86
507280 97581.83 48.52 0.19 -0.89 0.59 64.00 -55.50 -3.07
507440 97580.52 48.51 -0.09 -0.93 0.34 64.00 1.89 23.68
507601 97584.05 48.52 -0.11 -1.01 0.57 64.00 64.00 0.21
507761 97585.82 48.52 -0.20 -0.66 0.78 64.00 64.00 -26.05
507920 97585.37 48.51 -0.48 -0.18 0.63 64.00 64.00 -17.13
508080 97586.51 48.52 -0.74 -0.04 0.50 45.71 43.09 53.29
508239 97587.95 48.52 -1.11 -0.14 0.38 -38.85 55.76 47.17
508398 97587.02 48.52 -1.18 -0.03 0.14 -26.20 26.79 33.59
508558 97585.50 48.52 -0.57 0.09 0.21 -14.49 -7.17 20.55
508717 97583.38 48.52 -0.87 0.08 0.47 -19.42 -31.12 0.43
508876 97584.28 48.52 -0.83 0.01 0.30 19.04 -18.00 26.23
509038 97585.14 48.52 -0.63 0.01 0.09 40.73 -16.06 25.01
509197 97585.99 48.52 -0.83 0.28 0.20 -30.69 -7.07 -2.22
509356 97587.02 48.52 -1.00 0.05 0.42 -46.66 56.60 39.60
509516 97585.33 48.52 -0.62 0.22 0.15 -48.52 30.68 14.34
509676 97583.25 48.52 -0.87 0.07 0.06 51.14 50.12 -1.97
509835 97583.38 48.52 -1.34 0.13 0.13 51.88 -38.93 -13.89
509994 97582.59 48.52 -0.67 0.17 0.34 19.80 -64.00 18.78
510153 97585.82 48.52 -0.75 0.20 0.27 38.67 8.22 -14.68
510312 97586.67 48.52 -0.95 0.16 0.26 18.18 3.71 -34.03
510473 97584.02 48.52 -1.02 -0.00 0.33 -8.67 -35.99 -18.12
510633 97584.30 48.52 -0.62 0.17 0.35 5.67 -14.70 -11.46
510792 97587.10 48.52 -1.02 -0.11 0.50 45.45 -3.92 -27.88
510951 97586.98 48.53 -0.94 0.00 0.39 35.97 1.05 -14.94
511110 97586.41 48.52 -0.60 0.10 0.29 27.89 -11.13 14.91
511269 97587.95 48.52 -0.68 0.26 0.45 6.53 -13.33 -25.12
511428 97585.73 48.52 -1.08 -0.10 0.54 -24.59 -13.47 -23.72
511587 97583.50 48.52 -0.75 -0.03 0.50 -23.61 17.66 16.13
511747 97582.30 48.52 -0.67 -0.13 0.57 17.17 8.18 11.63
511907 97584.98 48.53 -0.96 -0.11 0.71 45.33 30.65 -57.91
512066 97584.30 48.53 -0.78 -0.09 0.39 38.14 51.73 -14.45
512225 97584.92 48.53 -0.57 0.08 0.27 -0.79 -3.55 16.59
512384 97583.73 48.53 -0.98 -0.11 0.71 -34.24 -11.80 -10.68
512544 97585.09 48.53 -0.72 -0.28 0.74 -64.00 -64.00 48.63
512703 97586.13 48.53 -0.43 -0.20 0.47 -64.00 -58.41 37.31
512863 97582.23 48.53 -0.73 -0.57 0.76 -36.54 -45.39 -10.55
513023 97581.55 48.53 -0.47 -0.44 0.71 25.46 32.97 -58.80
513184 97580.70 48.53 -0.33 -0.23 0.61 5.44 23.46 -30.03
513343 97582.23 48.53 -0.41 -0.46 0.70 -56.74 3.37 -10.80
513502 97578.66 48.53 -0.56 -0.69 0.73 -64.00 44.98 -7.82
513661 97581.12 48.53 -0.33 -0.59 0.54 -1.51 27.88 31.48
513820 97576.48 48.53 -0.32 -0.68 0.35 35.65 -48.40 -23.19
513980 97580.22 48.54 -0.54 -0.87 0.57 28.46 10.74 -42.52
514140 97577.45 48.54 -0.26 -0.61 0.65 34.95 -9.46 26.83
514298 97577.06 48.54 -0.41 -0.39 0.64 29.78 0.10 -9.01
514457 97579.88 48.54 -0.48 -0.81 0.70 7.84 2.63 4.25
514619 97581.02 48.55 -0.35 -0.74 0.72 -33.99 -37.86 32.21
514778 97581.19 48.54 -0.16 -0.49 0.54 -5.78 -36.88 37.71
514937 97584.15 48.55 -0.32 -0.85 0.90 24.63 -30.06 -13.95
515097 97583.30 48.55 -0.28 -0.51 0.76 29.78 29.28 -23.89
515257 97583.64 48.55 -0.29 -0.26 0.57 27.84 47.80 -11.63
515416 97582.46 48.55 -0.36 -0.34 0.64 -37.03 -8.41 -29.20
515576 97583.98 48.55 -0.46 -0.93 0.68 -64.00 -9.65 -42.92
515736 97581.75 48.55 -0.17 -0.52 0.54 -52.23 -40.68 28.19
515898 97580.21 48.55 -0.23 -0.79 0.59 14.88 -0.73 5.55
516057 97581.83 48.55 -0.25 -0.64 0.63 28.30 24.01 -5.57
516216 97579.38 48.55 -0.03 -0.69 0.50 39.32 -31.83 35.87
516375 97581.27 48.56 -0.13 -0.54 0.63 10.17 14.29 -4.69
516535 97580.57 48.56 -0.33 -0.93 0.68 -19.62 23.57 -18.41
516695 97581.42 48.56 -0.20 -0.96 0.66 -38.72 -22.99 22.33
516855 97579.78 48.56 -0.04 -0.61 0.49 1.16 -55.67 12.87
517014 97582.98 48.56 -0.18 -0.93 0.68 12.99 -2.16 -32.94
517173 97579.96 48.56 0.08 -0.66 0.75 16.50 41.29 -13.87
517334 97582.19 48.56 -0.07 -0.57 0.58 16.94 -15.58 -3.96
517493 97581.09 48.57 -0.04 -0.60 0.70 2.82 10.58 0.20
517652 97581.00 48.57 -0.03 -0.72 0.89 -64.00 -15.18 -11.04
517812 97578.19 48.57 0.08 -0.60 0.57 11.53 -33.63 42.79
517971 97583.74 48.57 -0.10 -0.77 0.50 4.20 -45.92 13.30
518130 97582.38 48.57 -0.19 -1.11 0.70 1.15 25.33 -27.96
518289 97579.52 48.58 0.02 -0.83 0.60 37.05 2.37 -0.48
518448 97582.30 48.58 0.00 -0.57 0.58 2.43 17.18 -1.23
518607 97582.14 48.58 -0.03 -0.73 0.79 -4.92 18.38 -12.40
518768 97583.53 48.58 -0.09 -0.77 0.73 -41.62 26.37 -22.93
518927 97582.16 48.58 0.05 -0.57 0.45 4.91 -22.83 33.64
519086 97582.09 48.59 -0.05 -0.86 0.47 -2.49 -41.70 0.93
519245 97583.41 48.58 -0.09 -1.08 0.75 -15.86 41.22 -31.61
519405 97584.84 48.59 -0.06 -0.86 0.52 50.78 64.00 -16.28
519564 97581.23 48.59 -0.06 -0.61 0.49 7.44 26.14 -22.45
519723 97579.27 48.59 -0.09 -1.09 0.65 -24.70 41.61 -24.58
519882 97581.48 48.59 -0.26 -1.02 0.71 -43.62 -10.81 -4.30
520041 97580.12 48.59 0.04 -0.61 0.43 21.31 -37.89 22.59
520202 97580.69 48.59 -0.08 -1.07 0.49 20.10 -12.42 -23.42
520361 97579.66 48.59 0.12 -0.65 0.67 3.99 14.78 -4.69
520521 97579.95 48.59 0.07 -0.60 0.54 37.93 -23.80 10.11
520680 97580.39 48.60 0.01 -0.53 0.69 -1.29 23.95 -13.07
520839 97582.02 48.60 -0.18 -0.88 0.69 -49.24 13.32 0.50
520999 97581.16 48.60 0.07 -0.77 0.58 -4.70 -25.32 51.89
521158 97580.48 48.60 -0.05 -0.71 0.43 9.79 -24.38 10.19
521316 97579.11 48.60 -0.11 -1.06 0.66 -1.71 8.67 -18.39
521475 97580.58 48.61 0.13 -0.87 0.77 9.56 -20.04 20.15
521636 97580.70 48.60 0.06 -0.55 0.57 24.58 -46.84 13.71
521795 97581.61 48.61 0.05 -0.85 0.58 -31.10 -34.41 14.06
521955 97583.38 48.61 -0.05 -0.96 0.71 -62.80 -24.93 25.89
522114 97580.81 48.61 0.05 -0.60 0.33 28.39 -4.50 40.63
522273 97583.72 48.61 -0.10 -0.98 0.31 -2.67 -25.36 7.04
522433 97582.86 48.61 -0.22 -1.03 0.50 -12.84 37.14 -19.50
522592 97582.89 48.61 -0.00 -0.82 0.42 20.88 -25.23 11.10
522752 97580.30 48.61 0.02 -0.65 0.45 -10.86 9.71 5.93
522912 97580.72 48.61 -0.07 -1.18 0.71 -47.35 25.62 0.18
523071 97579.86 48.61 -0.11 -1.05 0.54 -23.62 -8.71 -3.27
523231 97581.74 48.61 -0.08 -0.73 0.19 50.53 -8.72 25.17
523390 97583.97 48.61 -0.18 -1.09 0.22 -10.45 -2.12 -23.69
523548 97579.73 48.62 -0.10 -0.78 0.63 -7.87 11.98 3.24
523708 97580.65 48.62 -0.06 -0.68 0.44 32.28 -21.78 -14.73
523868 97579.30 48.62 0.03 -0.72 0.48 -5.15 20.74 -6.51
524027 97582.70 48.62 -0.26 -1.20 0.55 -32.21 30.15 -10.43
524187 97582.27 48.62 -0.19 -0.92 0.36 -19.63 8.77 10.61
524348 97580.50 48.62 -0.04 -0.79 0.21 -15.32 -33.04 10.95
524508 97579.97 48.62 -0.19 -1.07 0.39 -11.59 23.10 -31.65
524667 97580.22 48.62 0.05 -0.80 0.54 64.00 64.00 -5.44
524827 97580.73 48.62 -0.02 -0.65 0.34 24.84 -22.95 9.01
524986 97579.70 48.62 -0.08 -0.82 0.51 -19.44 -4.41 2.96
525145 97581.64 48.63 -0.27 -1.04 0.69 -61.02 32.46 19.22
525304 97582.33 48.63 -0.12 -0.85 0.41 15.22 -19.30 17.03
525463 97581.52 48.63 -0.14 -0.74 0.28 -20.64 -34.07 12.47
525622 97582.74 48.63 -0.30 -1.24 0.38 1.70 18.86 -33.83
525783 97582.05 48.63 0.15 -0.90 0.53 17.11 -5.17 16.80
525942 97582.63 48.63 -0.06 -0.70 0.40 41.63 -0.77 5.18
526101 97582.34 48.64 -0.02 -0.71 0.39 -8.26 12.81 -2.21
526260 97581.99 48.64 -0.19 -0.83 0.70 -64.00 20.23 17.90
526420 97580.67 48.64 -0.17 -0.71 0.36 26.95 -27.77 27.69
526579 97581.88 48.64 -0.14 -0.78 0.24 -18.32 -38.13 9.68
526738 97582.22 48.64 -0.34 -1.32 0.37 -20.59 44.34 -46.62
526896 97581.44 48.64 0.09 -0.94 0.50 37.62 -1.33 7.98
527056 97582.56 48.64 -0.01 -0.70 0.37 47.74 -23.19 12.56
527217 97582.62 48.64 -0.09 -0.75 0.49 -20.85 -5.89 7.76
527376 97583.50 48.64 -0.24 -0.94 0.67 -63.17 2.88 15.47
527535 97583.84 48.64 -0.10 -0.64 0.32 64.00 -64.00 21.83
527695 97585.21 48.64 -0.29 -0.85 0.26 -14.09 9.29 -24.67
527853 97580.23 48.64 -0.31 -1.17 0.40 3.35 56.15 -39.71
528013 97583.55 48.65 0.03 -0.84 0.41 36.63 -16.62 6.40
528172 97585.78 48.65 -0.07 -0.68 0.50 -10.02 12.70 -8.90
528332 97584.52 48.65 -0.06 -1.10 0.68 -16.60 31.84 -14.83
528493 97585.89 48.65 -0.23 -1.09 0.44 -49.54 -10.31 5.45
528652 97586.05 48.65 -0.09 -0.67 0.19 -0.21 -35.27 37.47
528811 97584.91 48.65 -0.30 -1.03 0.24 -22.88 -11.60 -20.81
528970 97582.17 48.65 -0.21 -0.74 0.54 8.13 63.76 -2.21
529130 97581.03 48.66 0.05 -0.71 0.34 64.00 -14.49 8.96
529289 97583.20 48.65 -0.06 -0.78 0.46 1.63 -6.98 -7.66
529448 97584.84 48.66 -0.30 -1.19 0.55 -44.30 25.51 -8.69
529607 97580.97 48.66 -0.30 -0.84 0.41 -38.46 3.95 12.63
529766 97585.19 48.66 -0.13 -0.75 0.18 -10.31 -40.19 24.37
529927 97584.22 48.66 -0.31 -1.16 0.25 10.70 -2.95 -32.57
530086 97581.98 48.66 -0.03 -1.02 0.45 34.49 52.42 -26.52
530246 97583.38 48.66 -0.07 -0.69 0.33 59.85 -3.80 -5.01
530405 97583.53 48.66 -0.16 -0.88 0.51 -6.39 10.92 -8.54
530564 97582.52 48.66 -0.16 -0.88 0.55 -25.30 -10.31 -6.94
530724 97581.50 48.66 -0.13 -0.66 0.20 4.68 -36.40 55.11
530883 97581.16 48.66 -0.23 -0.72 0.22 -27.62 -28.41 -10.62
531043 97580.06 48.67 -0.38 -1.29 0.34 -9.48 64.00 -30.98
531202 97580.52 48.67 -0.19 -0.94 0.41 20.15 7.12 9.57
531364 97582.69 48.67 -0.27 -0.71 0.32 39.82 21.08 -4.08
531522 97581.31 48.67 -0.08 -1.01 0.45 -4.11 8.95 -5.26
531681 97582.98 48.67 -0.19 -1.02 0.47 -34.05 -20.13 11.50
531840 97582.34 48.67 -0.13 -0.63 0.24 31.63 -24.74 30.49
531999 97586.66 48.67 -0.20 -0.95 0.17 21.53 -10.02 -39.42
532159 97582.71 48.67 -0.30 -0.86 0.56 -64.00 64.00 -1.96
532318 97583.56 48.67 -0.08 -0.82 0.36 63.07 -15.47 15.04
532477 97583.45 48.68 -0.11 -0.79 0.33 23.76 -24.69 11.28
532636 97582.08 48.68 -0.38 -1.16 0.45 -35.32 26.82 -35.33
532798 97581.27 48.68 -0.21 -0.99 0.41 -15.85 4.19 18.40
532957 97580.66 48.67 -0.12 -0.71 0.26 -12.00 -64.00 27.15
533117 97582.42 48.68 -0.25 -1.12 0.34 -10.79 -16.51 -17.52
533276 97582.08 48.68 -0.07 -1.00 0.46 48.07 32.85 9.67
533435 97583.63 48.68 -0.08 -0.61 0.34 58.34 -4.05 -4.56
533594 97583.23 48.68 0.01 -0.76 0.49 -24.81 6.76 13.52
533753 97582.02 48.68 -0.15 -0.95 0.61 -64.00 -31.48 15.81
533913 97582.88 48.68 -0.15 -0.75 0.38 12.33 -39.92 28.39
534074 97583.41 48.68 -0.17 -0.77 0.24 -8.69 9.64 -14.38
534234 97579.30 48.68 -0.31 -1.32 0.30 -4.74 52.60 -50.26
534393 97580.16 48.68 -0.00 -0.94 0.44 38.93 -34.38 6.95
534552 97581.29 48.69 -0.10 -0.67 0.36 27.37 -17.61 -1.90
534710 97578.55 48.69 -0.13 -1.03 0.57 -6.48 -4.12 -8.70
534869 97580.61 48.69 -0.13 -1.01 0.39 14.54 0.30 -1.82
535029 97581.52 48.69 -0.13 -0.74 0.19 -47.32 -64.00 64.00
535189 97582.72 48.69 -0.15 -0.78 0.36 -42.39 14.18 -3.42
535348 97581.88 48.69 -0.21 -0.85 0.57 8.75 64.00 0.68
535509 97581.69 48.69 -0.16 -0.79 0.31 64.00 -12.79 -2.33
535668 97581.37 48.69 -0.04 -0.78 0.39 -17.66 9.65 -0.37
535827 97581.52 48.69 -0.19 -1.27 0.67 -18.28 36.46 -41.60
535986 97579.28 48.69 -0.10 -0.91 0.44 27.17 22.74 16.88
536145 97579.14 48.69 -0.16 -0.76 0.23 10.13 -29.06 24.41
536304 97581.08 48.70 -0.20 -1.08 0.33 -13.88 -21.35 -10.15
536464 97580.39 48.70 -0.30 -1.01 0.37 44.20 64.00 -28.10
536624 97581.71 48.69 0.13 -0.46 0.53 49.47 64.00 -64.00
536784 97583.02 48.70 -0.04 -0.68 0.54 -29.78 -25.44 -39.69
536946 97582.90 48.70 -0.08 -0.94 0.81 -64.00 -64.00 61.59
537105 97581.02 48.70 -0.07 -0.75 0.39 11.92 -24.56 48.37
537264 97583.92 48.70 -0.03 -0.79 0.19 -10.71 -44.52 9.54
537423 97585.13 48.70 -0.33 -1.41 0.30 -6.39 17.63 -42.79
537582 97582.04 48.70 0.12 -0.79 0.45 58.35 29.31 -4.08
537741 97583.09 48.70 -0.06 -0.61 0.47 41.14 4.59 -18.73
537900 97584.95 48.70 0.04 -0.80 0.55 -13.40 2.73 14.10
538059 97582.63 48.71 -0.24 -0.89 0.39 -19.01 13.80 1.16
538220 97582.75 48.70 -0.10 -0.61 0.24 -20.74 -11.21 32.75
538379 97584.34 48.71 -0.20 -0.88 0.22 -25.18 -21.65 -6.12
538538 97580.62 48.71 -0.25 -1.08 0.45 -8.36 53.67 -53.80
538698 97580.92 48.71 -0.02 -0.78 0.37 62.79 36.33 -10.12
538856 97582.52 48.71 -0.02 -0.66 0.38 7.07 16.21 3.57
539016 97582.86 48.71 -0.26 -1.46 0.65 -45.20 3.02 -16.95
539175 97580.06 48.71 -0.14 -1.04 0.45 -19.61 -35.97 8.01
539334 97581.20 48.71 -0.03 -0.71 0.22 -16.27 -59.26 32.02
539493 97583.09 48.71 -0.22 -1.12 0.22 -50.91 -58.81 -47.33
539654 97581.88 48.71 0.08 -0.90 0.47 -15.03 59.17 12.94
539813 97581.88 48.71 0.03 -0.73 0.26 64.00 13.29 4.53
539971 97582.81 48.72 0.11 -0.72 0.37 -5.67 -7.07 10.86
540130 97582.94 48.71 -0.17 -1.18 0.63 -64.00 20.48 22.47
540288 97579.73 48.72 -0.14 -0.89 0.33 25.03 -3.62 8.61
540447 97580.02 48.71 -0.11 -0.74 0.20 1.37 5.90 -8.21
540606 97583.55 48.72 -0.22 -1.24 0.38 -42.51 24.70 -39.22
540764 97579.96 48.72 0.13 -0.78 0.47 17.60 26.18 1.01
540924 97583.39 48.72 -0.06 -0.69 0.39 41.61 13.00 6.25
541085 97581.16 48.72 0.07 -0.71 0.38 -15.63 -10.84 14.05
541244 97582.75 48.72 -0.24 -0.93 0.50 -54.59 -7.76 21.35
541403 97582.78 48.72 -0.05 -0.72 0.28 35.68 -26.66 48.78
541563 97580.72 48.72 -0.09 -0.81 0.22 -3.08 -39.11 -4.16
541722 97581.06 48.72 -0.31 -1.11 0.45 -35.64 64.00 -31.12
541881 97580.83 48.73 0.02 -0.95 0.29 48.39 7.28 -1.57
542040 97582.83 48.73 -0.10 -0.65 0.23 17.22 -6.87 15.86
542198 97581.28 48.72 -0.08 -1.09 0.51 1.77 6.34 2.36
542357 97576.93 48.72 -0.21 -1.09 0.53 -38.94 4.06 16.55
542518 97580.09 48.73 -0.07 -0.63 0.22 16.45 -28.99 20.09
542678 97580.44 48.73 -0.26 -0.81 0.21 -3.00 3.71 -25.22
542837 97582.03 48.73 -0.29 -0.79 0.49 -16.60 44.94 -15.20
542997 97582.48 48.73 0.00 -0.69 0.34 31.13 -22.66 16.15
543156 97581.52 48.73 -0.06 -0.75 0.37 14.91 15.55 -23.36
543315 97579.00 48.73 -0.02 -1.23 0.51 -38.07 13.21 -19.99
543473 97578.49 48.72 -0.14 -1.10 0.45 -3.05 17.21 9.73
543632 97581.73 48.73 -0.13 -0.67 0.18 30.53 -22.64 23.87
543790 97582.94 48.73 -0.17 -0.74 0.09 14.30 11.01 -4.24
543952 97580.73 48.73 -0.30 -1.15 0.41 -24.52 22.32 -4.80
544111 97581.73 48.73 -0.02 -0.77 0.29 45.59 -26.99 -9.51
544270 97582.94 48.73 0.05 -0.81 0.37 3.00 -5.64 -31.50
544429 97582.63 48.73 -0.03 -1.23 0.58 -34.10 9.02 -5.39
544588 97580.56 48.73 -0.11 -1.00 0.43 -13.70 -11.50 23.07
544747 97579.76 48.74 -0.05 -0.72 0.22 12.39 -54.61 41.83
544905 97581.08 48.73 -0.16 -0.90 0.26 2.55 -3.38 -7.48
545065 97578.56 48.74 -0.10 -0.80 0.51 9.77 52.55 -4.04
545226 97581.77 48.73 -0.07 -0.71 0.40 64.00 12.07 -15.21
545385 97583.41 48.74 0.03 -0.72 0.49 2.83 28.66 -12.29
545544 97581.70 48.74 -0.15 -1.15 0.71 -32.54 12.19 -16.59
545703 97580.33 48.74 -0.04 -0.99 0.49 -24.79 -1.29 11.12
545862 97583.41 48.74 -0.05 -0.75 0.24 -8.93 -27.73 30.39
546021 97582.95 48.74 -0.11 -1.02 0.32 -41.14 -2.29 -37.54
546180 97580.10 48.74 0.00 -0.81 0.60 16.76 61.14 -3.73
546339 97581.36 48.74 -0.00 -0.70 0.35 64.00 -21.15 0.38
546498 97582.12 48.74 0.09 -0.75 0.43 -20.29 -21.61 8.56
546659 97581.27 48.74 -0.13 -1.00 0.66 -55.18 9.72 15.66
546818 97584.00 48.74 -0.15 -0.80 0.41 4.27 -17.81 20.08
546977 97581.43 48.74 -0.08 -0.71 0.24 -3.58 -23.25 15.24
547136 97582.44 48.74 -0.27 -1.23 0.35 -11.13 28.48 -36.51
547295 97580.75 48.74 0.13 -0.89 0.58 14.86 25.79 16.79
547454 97580.80 48.75 -0.08 -0.72 0.39 46.66 -2.32 -6.60
547612 97581.71 48.75 0.04 -0.80 0.44 -17.52 9.66 5.89
547772 97582.57 48.75 -0.15 -1.12 0.63 -22.07 -12.66 4.68
547931 97584.97 48.75 -0.04 -0.65 0.22 22.19 -22.22 14.37
548091 97581.31 48.75 -0.17 -0.97 0.21 21.79 -2.41 -37.04
548251 97579.95 48.75 -0.27 -1.09 0.62 -64.00 64.00 -27.78
548411 97582.91 48.75 0.05 -0.92 0.38 52.91 -11.43 18.65
548570 97583.16 48.75 0.04 -0.70 0.38 4.29 -27.31 34.73
548729 97582.64 48.75 -0.15 -1.38 0.59 -15.52 12.10 -30.86
548889 97582.28 48.75 -0.19 -0.99 0.48 11.01 21.68 17.55
549048 97582.28 48.75 -0.09 -0.68 0.25 27.87 -34.40 28.61
549208 97582.97 48.75 -0.19 -1.07 0.39 -18.95 6.24 -19.62
549367 97582.48 48.75 0.03 -0.89 0.66 4.43 24.81 11.00
549528 97583.16 48.75 -0.02 -0.58 0.36 64.00 13.50 -9.03
549688 97582.48 48.75 -0.01 -0.73 0.53 -31.21 32.04 -12.04
549847 97583.95 48.76 -0.05 -0.92 0.72 -50.88 32.46 -33.61
550006 97583.84 48.75 -0.03 -0.74 0.42 3.92 1.52 22.72
550166 97584.13 48.76 -0.13 -0.79 0.30 -4.65 -39.04 14.22
550324 97582.19 48.75 -0.10 -1.11 0.43 6.56 18.64 -30.77
550484 97583.55 48.76 0.26 -0.88 0.56 20.15 13.80 2.41
550643 97583.33 48.75 -0.05 -0.71 0.43 42.76 -22.48 -12.58
550804 97582.53 48.76 -0.06 -0.84 0.56 -4.83 -15.93 15.79
550963 97585.66 48.76 -0.06 -0.79 0.64 -29.43 -7.66 -1.83
551122 97582.92 48.76 -0.10 -0.68 0.30 20.05 -15.33 27.69
551282 97584.35 48.76 -0.12 -0.84 0.33 -24.38 -37.98 17.86
551441 97582.92 48.76 -0.22 -1.29 0.47 -5.83 49.22 -34.23
551600 97584.37 48.76 -0.02 -0.91 0.46 53.86 3.97 -23.59
551758 97583.66 48.76 -0.01 -0.71 0.49 2.56 12.19 -3.72
551918 97583.34 48.76 -0.01 -1.05 0.77 -23.82 15.34 -7.79
552077 97584.03 48.76 -0.16 -1.04 0.59 -21.35 -13.93 2.52
552238 97585.57 48.76 -0.03 -0.76 0.28 -9.06 -38.47 16.18
552397 97585.05 48.76 -0.11 -1.09 0.37 -19.37 -0.16 -30.83
552556 97584.03 48.76 -0.04 -0.78 0.51 6.62 54.14 -16.65
552714 97581.46 48.76 0.00 -0.59 0.41 39.81 14.43 7.07
552874 97585.63 48.77 0.03 -0.68 0.51 -19.84 19.18 3.30
553032 97585.11 48.77 -0.18 -1.47 0.71 -13.41 7.89 -8.92
553191 97581.97 48.76 -0.10 -0.96 0.36 3.69 -18.83 20.16
553350 97583.28 48.77 -0.09 -0.74 0.19 -23.69 -26.76 18.13
553508 97584.77 48.77 -0.17 -1.14 0.31 -8.48 -14.67 -33.79
553668 97581.57 48.77 0.17 -1.01 0.55 52.85 8.25 -4.56
553828 97582.08 48.77 -0.01 -0.59 0.27 64.00 13.70 -16.32
553986 97581.22 48.77 -0.04 -0.78 0.60 7.72 5.92 -2.69
554146 97583.11 48.77 -0.04 -0.85 0.54 -22.13 -34.80 14.11
554305 97580.61 48.77 -0.08 -0.60 0.36 -25.53 -12.60 31.08
554465 97580.25 48.77 -0.17 -0.93 0.31 -32.48 -3.81 -21.41
554623 97581.79 48.77 -0.14 -0.91 0.46 -2.54 64.00 -7.35
554783 97580.20 48.77 -0.05 -0.72 0.37 38.86 -12.53 0.72
554941 97581.81 48.77 0.04 -0.77 0.43 -11.12 4.72 3.00
555102 97581.64 48.77 -0.09 -1.31 0.73 -37.89 21.08 6.20
555261 97581.98 48.77 -0.28 -1.08 0.43 -12.21 -8.59 12.66
555419 97581.30 48.77 -0.14 -0.63 0.13 2.44 -9.03 23.79
555578 97584.66 48.78 -0.23 -1.17 0.26 1.70 1.83 -40.69
555738 97583.06 48.78 0.05 -0.94 0.52 10.70 40.88 -20.18
555898 97580.10 48.77 0.06 -0.62 0.33 63.63 11.37 -9.89
556056 97581.81 48.77 -0.07 -0.75 0.47 -18.25 18.05 -9.71
556216 97581.52 48.77 -0.10 -1.10 0.58 -50.20 20.80 28.74
556375 97583.80 48.78 -0.16 -0.79 0.35 6.21 -24.77 27.77
556537 97582.50 48.77 -0.15 -0.78 0.20 5.56 -17.62 18.07
556696 97582.38 48.78 -0.21 -1.26 0.44 8.52 26.01 -48.75
556854 97582.38 48.78 0.17 -0.88 0.57 41.04 4.40 -5.47
557013 97581.87 48.78 -0.02 -0.67 0.41 41.95 -9.40 -0.93
557173 97578.27 48.78 -0.00 -0.84 0.59 -7.54 -11.12 15.81
557332 97581.47 48.78 -0.06 -0.99 0.28 -20.15 -3.00 0.93
557491 97582.44 48.78 -0.09 -0.65 0.28 -19.70 29.41 12.37
557650 97581.41 48.78 -0.13 -0.98 0.29 -1.79 -10.26 -24.03
557811 97580.77 48.78 -0.19 -0.98 0.51 -13.84 34.22 -20.91
557970 97581.98 48.78 -0.08 -0.80 0.36 45.38 15.33 -5.50
558128 97580.72 48.78 0.10 -0.73 0.37 -3.16 -2.36 5.04
558288 97583.59 48.78 -0.10 -1.33 0.57 -17.49 17.29 -31.57
558446 97582.66 48.78 -0.12 -1.04 0.49 5.17 -2.67 15.55
558606 97584.05 48.78 -0.02 -0.71 0.18 6.38 -40.05 30.32
558765 97581.63 48.78 -0.14 -1.10 0.32 -15.02 -49.10 -19.01
558923 97578.91 48.78 0.08 -0.78 0.44 13.87 40.38 7.82
559083 97579.77 48.78 -0.02 -0.78 0.45 46.45 24.58 -8.69
559244 97581.29 48.78 0.07 -0.67 0.38 -8.42 -5.48 15.65
559403 97581.63 48.78 -0.22 -1.17 0.71 -20.28 44.62 -26.56
559562 97584.20 48.78 -0.02 -1.10 0.36 -42.07 -7.64 2.44
559721 97582.05 48.78 -0.05 -0.81 0.23 -15.97 -36.84 16.54
559881 97581.48 48.78 -0.10 -1.03 0.30 3.31 13.08 -29.85
560040 97580.73 48.79 0.04 -0.87 0.32 35.54 43.93 -6.12
560199 97579.09 48.78 0.09 -0.75 0.28 40.91 -0.26 -5.16
560357 97581.71 48.78 0.02 -0.76 0.38 -19.22 19.47 -2.84
560517 97582.45 48.79 -0.02 -1.03 0.59 -37.18 -21.09 31.57
560678 97582.16 48.79 -0.11 -0.74 0.24 32.31 -25.91 14.93
560837 97583.88 48.79 -0.08 -0.88 0.21 3.04 -15.63 -7.12
560996 97582.97 48.79 -0.17 -1.09 0.48 -28.71 13.73 -29.30
561154 97582.57 48.78 0.22 -0.86 0.47 11.66 13.78 12.31
561313 97581.77 48.79 0.09 -0.74 0.39 30.20 -5.37 2.35
561473 97582.45 48.79 0.09 -0.76 0.36 -37.38 9.43 17.55
